1,
490,1927-11-06,1927-11-07,
491,
492,
493,
494,1927-11-29,
495,1927-10-22,
496,1927-11-29,
497,
498,1927-11-30,
499,1927-11-30,
500,1927-12-02,
501,1927-12-02,
502,
503,1927-12-03,1927-12-03,
504,1927-12-04,
505,1927-12-04,
506,1927-12-05,
507,1927-12-05,
508,1927-12-06,
509,1927-12-06,
510,1924-12-06,
511,1927-12-06,
512,1927-12-08,
513,1927-12-08,
514,
515,
516,
517,
518,
519,
520,
521,1928-04-13,
522,1928-04-13,
523,1928-04-14,
524,1928-04-14,
525,
526,1927-04-16,
527,1928-04-17,
528,1928-04-17,
529,1928-04-17,
530,
531,1928-04-19,
532,1928-04-19,
533,1928-04-19,
534,1928-04-22,
535,1928-04-22,
536,1928-04-23,
537,1928-04-24,
538,1928-04-24,
539,1928-04-24,
540,1928-04-24,
541,1928-04-26,
542,
543,1928-04-28,
544,1928-04-30,
545,1928-04-30,
546,1928-04-30,
547,
548,
549,
550,
551,
552,
553,
554,
555,
556,
557,
558,1928-07-28,
559,1928-07-27,
560,1928-07-27,
561,
562,1928-08-29,
563,
564,
565,
566,
567,1928-08-17,
568,1928-08-18,
569,1928-08-19,
570,1928-08-20,
571,1928-08-20,
572,1928-08-21,
573,1928-08-21,
574,1929-08-21,
575,1928-08-22,
576,1928-08-23,
577,1928-08-24,
578,1928-08-24,
579,1928-08-25,
580,
581,1928-08-25,
582,1928-08-25,
583,1928-08-25,
584,1928-08-27,
585,1928-08-27,
586,1928-08-28,
587,1928-08-28,
588,1928-08-30,
589,1928-08-30,
590,1928-08-31,
591,
592,
593,
594,
595,
596,
597,
598,
599,1928-10-08,
600,
601,1928-10-09,
602,1928-10-09,
603,1928-10-08,
604,1928-10-08,
605,1928-10-12,
606,1928-10-13,
607,1928-10-13,
608,
609,1928-10-13,
610,1928-10-16,
611,1928-10-16,
612,1928-10-16,
613,1928-10-18,
614,1928-10-18,
615,1928-10-18,
616,1928-10-18,
617,
618,
619,
620,
621,1928-12-27,
622,1928-12-27,
623,1929-12-28,
624,1928-12-28,
625,1928-12-28,
626,1928-12-30,
627,1928-12-30,
628,1928-12-30,
629,1929-01-01,
630,1929-01-01,
631,1929-01-01,
632,1929-01-01,
633,1929-01-03,
634,1929-01-03,
635,1929-01-03,
636,1929-01-05,
637,1929-01-04,
638,
639,
640,
641,
642,
643,
644,
645,
646,1910-03-02,
647,
648,
649,1922-03-13,
650,1929-03-13,
651,1929-03-14,
652,1929-03-14,
653,1929-03-05,
654,1929-03-15,
655,1929-03-15,
656,1929-03-15,
657,1929-03-15,
658,1929-03-15,
659,1929-03-16,
660,1929-03-16,
661,1929-03-16,
662,1929-03-16,
663,1929-03-18,
664,1929-03-18,
665,1929-03-19,
666,1929-03-19,
667,1929-03-19,
668,1929-03-21,
669,1929-03-22,
670,1929-03-22,
671,1929-03-22,
672,1929-03-23,
673,1929-03-22,
674,1929-03-25,
675,1929-03-25,
676,
677,
678,
679,
680,
681,
682,1929-04-27,
683,1929-04-30,
684,
685,1929-05-03,
686,1929-05-03,
687,1929-05-03,
688,1929-05-03,
689,1929-05-03,
690,1929-05-03,
691,1929-05-03,
692,1929-05-04,
693,
694,1929-05-10,
695,1929-05-10,1932-07-07,
696,1929-05-12,
697,1929-05-16,
698,1929-05-16,
699,
700,1929-05-23,
701,1929-05-26,
702,1929-05-31,1938-06-07,
703,1929-06-08,
704,1929-06-14,1929-06-15,
705,1929-06-21,
706,1929-06-26,
707,1929-07-04,
708,1929-07-11,
709,1929-07-17,1929-07-18,1929-07-19,1929-07-20,
710,1929-07-21,1929-08-01,
711,1929-08-01,
712,1929-08-08,
713,1929-08-17,
714,1929-08-19,
715,1929-08-21,
716,1929-08-24,
717,1929-08-27,
718,1929-09-01,
719,1929-09-03,
720,1929-09-08,
721,1929-09-12,
722,1929-09-12,
723,1929-09-13,
724,1929-09-13,
725,1929-09-14,
726,1929-09-14,
727,1929-09-12,1929-09-17,
728,1929-09-12,
729,1929-09-20,
730,1929-09-14,
731,1929-09-15,
732,1929-09-19,
733,1929-09-19,
734,1929-09-19,
735,1929-09-21,
736,1929-09-26,
737,1929-10-08,
738,1929-10-25,
739,1929-11-01,
740,1933-07-10,1930-02-14,
741,1929-11-03,1910-12-20,
742,1929-12-22,
743,1929-12-29,
744,1929-12-29,
745,1929-12-30,
746,1930-01-01,
747,
748,1930-01-02,
749,1930-01-03,
750,1930-01-03,
751,1930-01-03,
752,1930-01-03,
753,1930-01-06,
754,1930-01-07,
755,1930-01-09,
756,1930-01-09,
757,1929-12-29,
758,1930-06-01,
759,1930-01-13,
760,1930-01-22,
761,1930-01-23,
762,1930-01-27,
763,1930-02-01,
764,1930-02-07,
765,1930-03-18,
766,1930-02-17,
767,1930-02-26,
768,1930-03-09,
769,1930-03-30,
770,1930-04-05,
771,1930-04-18,
772,1930-04-26,
773,1930-04-28,
774,1930-05-04,1930-05-06,
775,1930-05-14,
776,1930-05-14,
777,1930-05-14,
778,1930-05-14,
779,1930-05-14,
780,1930-05-30,
781,1930-06-19,
782,1930-06-24,
783,1930-07-02,
784,1930-07-06,
785,1930-07-10,
786,1930-07-03,
787,1930-07-03,
788,1930-07-03,
789,1930-07-03,
790,
791,1930-07-03,
792,1930-07-09,
793,1930-07-09,
794,1930-07-25,
795,1930-07-15,
796,1930-07-15,1930-07-06,
797,1930-07-15,
798,1930-07-15,
799,1930-07-15,
800,
801,
802,
803,1930-07-21,
804,
805,
806,1930-07-23,
807,1930-07-23,
808,1930-07-23,
809,1930-07-23,
810,1930-07-23,
811,1930-07-23,
812,1930-07-28,
813,1930-07-28,
814,1930-07-29,
815,1930-07-30,
816,1930-07-30,
817,1930-07-30,
818,
819,1930-08-01,
820,1930-08-03,
821,1930-08-03,
822,1930-08-09,1930-08-09,1910-08-11,
823,1930-08-12,
824,1930-08-14,
825,1930-08-20,
826,1930-08-22,1930-08-26,
827,1930-08-27,
828,1930-08-30,
829,1930-09-03,
830,
831,1930-09-03,
832,1930-09-07,
833,1930-09-14,
834,1930-09-22,
835,1930-09-27,
836,1930-09-28,
837,1930-09-30,
838,1930-10-07,
839,1930-10-12,
840,1930-10-12,
841,1930-10-14,
842,
843,1930-10-27,
844,1930-11-04,
845,1930-11-08,
846,1930-11-12,
847,1930-11-12,
848,1930-11-12,
849,1930-11-12,
850,1930-11-12,
851,1930-11-14,
852,1930-11-14,
853,1930-11-14,
854,1930-11-14,
855,1930-11-16,
856,1930-11-16,
857,1930-11-18,
858,1930-11-18,
859,1930-11-18,
860,1930-11-19,
861,1930-10-30,
862,1930-11-05,
863,1930-11-08,
864,1930-11-11,
865,1930-12-15,
866,1930-12-19,
867,1930-12-21,1930-12-22,
868,193-12-25,1930-12-26,1930-12-27,
869,1930-12-27,1930-12-28,1930-12-29,1930-12-30,1930-12-31,
870,1931-01-01,1931-01-02,1931-01-03,1931-01-04,
871,1931-01-04,1931-01-05,1931-01-06,1931-01-07,
872,
873,
874,
875,1931-01-13,1931-01-14,
876,1931-01-14,1931-01-14,1931-01-15,1931-01-16,
877,
878,
879,
880,
881,
882,
883,
884,1931-02-02,1931-02-03,1931-02-04,1931-02-04,
885,1931-02-04,1931-02-05,
886,1931-02-05,1931-02-06,1931-02-06,1931-02-07,1931-02-07,
887,1931-02-07,1931-02-08,1931-02-09,1931-02-10,1931-02-12,1931-02-13,
888,193-02-13,1931-02-15,1931-02-16,1931-02-17,1931-02-18,
889,1931-02-18,
890,193-02-23,1938-02-27,
891,1931-02-27,
892,1931-03-05,1931-03-06,1931-03-07,1931-03-08,1931-03-09,
893,1931-03-13,
894,1931-03-18,
895,1931-03-24,
896,1931-04-01,
897,1931-04-04,
898,1931-04-11,
899,1931-04-16,
900,1931-04-20,
901,1931-04-22,
902,193-04-27,
903,1931-04-29,
904,1931-05-02,
905,1931-05-04,
906,1931-05-06,
907,1931-05-07,
908,1931-05-10,
909,1931-05-14,
910,1931-05-16,
911,1931-05-19,
912,1931-05-22,
913,1931-05-25,
914,
915,1931-05-29,
916,1931-05-30,
917,1931-06-01,
918,1931-06-02,
919,1931-06-02,
920,1931-06-06,
921,1919-06-09,
922,
923,1931-06-14,
924,1931-06-16,
925,1931-06-16,
926,1931-06-18,
927,1931-06-19,
928,1931-06-21,
929,1931-06-21,
930,1931-06-23,
931,1931-06-25,
932,1931-06-27,
933,1931-06-30,
934,1931-07-04,
935,1931-07-10,
936,
937,
938,
939,
940,
941,
942,1937-08-04,
943,
944,1931-08-06,
945,
946,
947,1931-08-08,
948,1931-08-08,
949,
950,1919-08-09,
951,193-08-09,
952,
953,1931-08-12,
954,1931-08-12,
955,1931-08-14,
956,1931-08-16,
957,1931-08-17,
958,
959,1931-08-19,
960,1931-08-19,
961,1931-08-18,
962,
963,
964,
965,
966,
967,
968,
969,1931-08-10,
970,
971,
972,
973,
974,
975,
976,
977,
978,
979,
980,
981,
982,
983,
984,
985,
986,
987,
988,
989,
990,
